enrollee_id,city_development_index,training_hours,target,company_size
29941,0.92,165,0.0,3
23567,0.897,58,0.0,8
13888,0.887,14,0.0,0
11555,0.887,63,0.0,8
5225,0.924,73,0.0,1
31884,0.855,88,1.0,1
18343,0.624,180,1.0,8
24634,0.92,29,0.0,8
19026,0.855,17,0.0,1
20450,0.624,24,1.0,8
21599,0.926,47,0.0,2
22864,0.743,278,0.0,1
3826,0.92,9,0.0,5
8473,0.897,15,0.0,8
19056,0.73,87,0.0,0
19915,0.624,264,0.0,5
24927,0.698,111,1.0,5
14625,0.624,9,1.0,3
8668,0.91,24,0.0,1
22156,0.775,108,0.0,5
7635,0.925,270,0.0,4
7893,0.926,70,0.0,8
5933,0.878,248,0.0,8
12319,0.92,49,1.0,8
24492,0.926,67,0.0,0
5096,0.92,30,0.0,1
28479,0.897,29,0.0,8
23593,0.92,54,0.0,3
10806,0.884,55,0.0,4
4706,0.855,94,0.0,0
25383,0.897,35,0.0,1
20526,0.624,28,1.0,4
7436,0.92,57,0.0,4
5997,0.91,28,0.0,4
29035,0.794,41,1.0,8
6992,0.91,21,0.0,5
13898,0.92,3,1.0,8
7816,0.89,81,1.0,4
12450,0.624,21,0.0,7
580,0.884,18,0.0,0
31313,0.855,38,0.0,6
15366,0.624,12,0.0,8
4001,0.92,111,0.0,8
1328,0.92,104,0.0,8
26268,0.92,8,0.0,4
12054,0.743,44,1.0,8
29745,0.698,22,1.0,8
30761,0.624,92,0.0,3
18628,0.887,37,0.0,0
10172,0.92,140,0.0,0
13430,0.926,99,0.0,1
21256,0.92,48,1.0,8
3967,0.91,6,0.0,8
7743,0.925,162,0.0,3
7340,0.926,2,0.0,8
3644,0.68,51,1.0,8
19418,0.624,7,1.0,8
16603,0.926,20,0.0,0
495,0.92,31,0.0,6
16864,0.5579999999999999,63,1.0,8
26257,0.92,214,1.0,4
19570,0.624,31,0.0,8
8044,0.91,65,0.0,8
18580,0.624,14,0.0,2
31897,0.92,16,0.0,3
15617,0.7759999999999999,50,0.0,0
17858,0.73,89,0.0,4
30190,0.479,40,0.0,8
29406,0.92,54,0.0,7
5063,0.92,330,0.0,3
24854,0.698,11,0.0,3
23516,0.887,45,1.0,7
16256,0.92,88,0.0,2
1906,0.698,78,0.0,7
25469,0.92,74,0.0,1
24883,0.926,41,0.0,8
32946,0.843,74,0.0,8
24431,0.855,21,0.0,5
16038,0.843,20,0.0,2
18601,0.624,17,0.0,8
14136,0.92,25,0.0,7
5862,0.92,37,0.0,8
13640,0.884,46,0.0,4
12713,0.926,10,0.0,4
9525,0.698,18,0.0,8
11223,0.8270000000000001,89,0.0,4
10800,0.92,128,0.0,1
10115,0.92,14,0.0,8
10839,0.91,29,0.0,4
3418,0.856,45,0.0,2
8800,0.92,31,0.0,4
32599,0.926,80,1.0,4
11954,0.866,226,0.0,7
23470,0.754,34,0.0,6
22807,0.926,250,0.0,1
14245,0.92,198,0.0,5
18089,0.624,50,1.0,8
6099,0.895,62,0.0,4
29366,0.92,135,0.0,4
5365,0.624,50,1.0,8
6357,0.926,37,0.0,8
1303,0.939,13,0.0,8
14492,0.624,96,1.0,0
28979,0.754,21,1.0,8
26921,0.913,35,0.0,0
26414,0.795,4,1.0,8
6897,0.804,3,0.0,2
25718,0.92,224,0.0,1
26105,0.754,74,0.0,3
33023,0.92,108,0.0,4
33301,0.624,268,1.0,0
17961,0.6890000000000001,86,0.0,4
6850,0.924,90,0.0,4
22845,0.624,166,1.0,1
1038,0.91,24,0.0,7
16280,0.624,5,0.0,3
21652,0.624,15,0.0,8
18673,0.924,54,0.0,5
7990,0.89,19,0.0,1
6668,0.55,4,1.0,1
2304,0.83,310,0.0,0
29544,0.893,54,0.0,4
4355,0.939,6,0.0,6
26886,0.855,34,1.0,8
21464,0.6890000000000001,32,1.0,8
7637,0.698,157,1.0,8
28745,0.92,90,0.0,1
9287,0.91,35,0.0,2
8456,0.92,108,0.0,1
31184,0.926,130,0.0,0
4821,0.624,314,1.0,2
718,0.92,37,1.0,8
22074,0.92,72,0.0,1
16734,0.92,12,0.0,8
2698,0.893,68,0.0,3
23308,0.92,176,0.0,8
18536,0.624,64,0.0,2
31956,0.727,282,1.0,1
30911,0.89,69,0.0,1
32306,0.624,14,1.0,3
21587,0.555,18,1.0,0
17878,0.926,16,0.0,8
8960,0.926,48,0.0,4
5211,0.698,29,0.0,4
4436,0.92,86,0.0,8
25507,0.924,53,0.0,4
20936,0.92,42,1.0,8
26874,0.887,64,0.0,1
13303,0.92,26,1.0,4
3115,0.624,38,1.0,7
10270,0.924,37,0.0,1
6895,0.92,9,0.0,1
17138,0.624,37,1.0,3
3805,0.754,92,0.0,5
2886,0.92,50,0.0,5
17717,0.92,94,1.0,8
19334,0.92,24,0.0,1
28328,0.91,38,0.0,8
27200,0.754,240,0.0,8
28012,0.722,18,0.0,0
31717,0.682,59,1.0,8
11047,0.836,9,0.0,8
4006,0.92,53,1.0,8
6631,0.624,100,0.0,4
23232,0.92,10,0.0,7
25546,0.92,107,0.0,4
65,0.92,8,0.0,4
31382,0.92,50,0.0,6
26338,0.884,39,0.0,3
14655,0.926,52,0.0,4
11099,0.55,46,0.0,2
21782,0.92,44,0.0,4
22210,0.939,123,0.0,8
1723,0.624,107,0.0,3
18821,0.802,32,0.0,5
10193,0.887,29,0.0,8
11997,0.738,50,0.0,0
31255,0.91,94,0.0,1
2147,0.624,21,0.0,3
2240,0.624,50,1.0,0
29826,0.722,24,1.0,8
9982,0.939,96,0.0,8
15754,0.939,99,0.0,4
18818,0.92,132,0.0,8
28837,0.92,40,1.0,8
7056,0.895,164,0.0,0
22725,0.624,12,0.0,8
30575,0.762,6,1.0,8
11083,0.754,56,0.0,6
6436,0.682,192,0.0,2
16398,0.926,22,0.0,1
12302,0.92,4,0.0,3
20623,0.91,82,0.0,4
13794,0.92,100,0.0,1
29296,0.91,100,0.0,1
26557,0.92,157,0.0,8
11173,0.897,13,0.0,8
20338,0.555,73,1.0,8
9183,0.624,17,0.0,4
32517,0.92,89,0.0,3
2747,0.91,16,0.0,1
5444,0.92,56,0.0,1
17631,0.855,95,0.0,8
2293,0.527,22,1.0,4
18040,0.91,112,0.0,1
4445,0.624,48,0.0,1
28987,0.624,109,0.0,7
17534,0.92,264,0.0,4
11825,0.926,78,0.0,4
19293,0.92,131,0.0,8
17650,0.836,94,0.0,1
11937,0.6890000000000001,105,0.0,1
23077,0.884,104,0.0,8
83,0.579,62,0.0,4
27222,0.624,160,0.0,1
28650,0.884,16,0.0,3
2477,0.624,77,1.0,8
1320,0.91,34,0.0,1
18501,0.802,6,0.0,8
14674,0.6659999999999999,71,0.0,6
14531,0.897,100,0.0,3
12516,0.884,38,0.0,8
2168,0.925,4,0.0,1
1386,0.91,112,0.0,3
33262,0.579,105,0.0,8
4019,0.92,58,0.0,1
3123,0.91,28,0.0,1
33147,0.92,198,0.0,8
4252,0.92,14,0.0,8
24504,0.754,7,0.0,5
15767,0.897,40,0.0,1
11497,0.91,27,0.0,0
12124,0.92,17,0.0,7
2272,0.887,19,0.0,2
21288,0.579,62,1.0,4
21553,0.923,7,0.0,1
24515,0.897,106,0.0,8
17807,0.926,55,0.0,1
23182,0.698,204,0.0,4
18798,0.624,68,0.0,8
7138,0.884,43,0.0,0
11865,0.91,18,0.0,5
30408,0.926,8,0.0,4
16833,0.91,79,0.0,3
29324,0.897,14,1.0,8
13497,0.91,82,0.0,5
3242,0.903,10,0.0,7
25234,0.855,12,1.0,3
14536,0.92,146,0.0,8
21645,0.8959999999999999,55,0.0,3
4157,0.926,166,0.0,2
4257,0.698,68,0.0,8
24173,0.55,158,0.0,8
11477,0.479,43,0.0,1
8576,0.92,8,0.0,3
21884,0.92,42,0.0,4
13916,0.92,81,0.0,8
24437,0.92,46,0.0,2
31151,0.92,14,0.0,4
14168,0.926,59,0.0,4
10202,0.92,48,0.0,8
23462,0.624,89,1.0,8
30031,0.926,36,0.0,6
9668,0.92,143,0.0,8
30012,0.754,75,0.0,5
21342,0.624,72,1.0,4
29849,0.767,73,0.0,1
10695,0.624,316,0.0,4
9402,0.855,110,0.0,4
4309,0.915,62,1.0,5
29954,0.789,308,1.0,8
12935,0.624,98,1.0,8
24819,0.698,31,0.0,6
12299,0.92,8,0.0,5
18079,0.92,73,0.0,8
25309,0.91,51,0.0,3
28965,0.624,21,0.0,3
10883,0.91,15,0.0,0
21706,0.8959999999999999,67,0.0,1
30393,0.884,9,0.0,0
24134,0.624,98,0.0,1
3184,0.91,140,1.0,1
22089,0.795,83,0.0,4
14690,0.91,135,0.0,1
9222,0.887,39,0.0,1
19302,0.92,8,0.0,0
15835,0.91,4,0.0,1
10022,0.915,21,0.0,0
4427,0.92,88,1.0,8
5326,0.899,44,0.0,8
20784,0.624,55,0.0,5
19803,0.91,16,0.0,1
33194,0.754,64,0.0,0
9211,0.887,12,0.0,8
8054,0.924,29,0.0,3
27165,0.555,23,0.0,8
14031,0.92,70,0.0,5
9811,0.92,29,0.0,8
13911,0.73,326,0.0,8
8376,0.92,23,0.0,2
21985,0.92,89,0.0,8
15890,0.926,74,0.0,2
12578,0.83,37,1.0,4
4757,0.855,108,0.0,8
20019,0.624,34,1.0,8
4077,0.92,23,0.0,3
20117,0.754,72,0.0,4
16950,0.624,32,0.0,3
10265,0.924,196,0.0,4
24428,0.91,12,0.0,4
13803,0.754,5,0.0,4
10174,0.897,2,0.0,4
25141,0.624,44,1.0,5
30118,0.74,38,0.0,8
24327,0.624,21,1.0,4
20386,0.939,7,0.0,4
23360,0.624,116,1.0,8
18231,0.92,78,0.0,7
25694,0.698,160,0.0,2
19225,0.92,19,0.0,2
32703,0.92,33,0.0,8
20600,0.91,306,0.0,8
8259,0.8270000000000001,8,0.0,2
10741,0.624,84,0.0,4
22635,0.91,79,0.0,4
12925,0.55,153,1.0,8
1970,0.624,12,1.0,8
15731,0.926,108,0.0,8
3549,0.92,28,0.0,2
13503,0.91,46,0.0,0
15983,0.624,72,0.0,1
15479,0.7659999999999999,42,1.0,8
22314,0.92,9,0.0,5
6495,0.624,21,1.0,0
1015,0.91,54,0.0,4
20370,0.903,24,1.0,3
10577,0.74,39,1.0,8
12692,0.624,160,0.0,8
17390,0.926,109,0.0,4
19248,0.754,23,0.0,8
23725,0.624,15,0.0,8
1212,0.939,25,0.0,0
19014,0.855,3,0.0,8
6251,0.92,192,0.0,5
1388,0.92,42,0.0,2
9587,0.92,26,0.0,4
28675,0.7390000000000001,43,0.0,8
10820,0.897,31,0.0,8
24898,0.624,32,0.0,0
8047,0.855,44,0.0,8
26922,0.923,13,1.0,8
6868,0.913,28,0.0,1
33122,0.92,12,0.0,1
20862,0.836,76,0.0,8
7239,0.92,156,1.0,8
11053,0.92,18,0.0,7
599,0.92,6,0.0,3
10504,0.939,35,0.0,4
21773,0.887,43,0.0,4
6576,0.897,11,0.0,4
14708,0.624,81,1.0,5
448,0.624,112,1.0,0
27259,0.92,37,0.0,5
20186,0.92,100,1.0,8
46,0.91,4,0.0,4
22175,0.804,42,0.0,8
18237,0.92,25,0.0,6
26061,0.8270000000000001,48,0.0,1
30972,0.743,6,0.0,1
31580,0.91,15,0.0,2
30002,0.92,87,0.0,7
10008,0.92,50,0.0,5
3850,0.92,45,1.0,8
31540,0.92,87,1.0,8
32982,0.939,117,0.0,7
23097,0.92,5,0.0,1
927,0.92,61,0.0,7
31616,0.855,36,1.0,1
7741,0.92,11,0.0,3
26159,0.92,62,0.0,3
31340,0.92,15,0.0,1
21050,0.762,2,0.0,7
26744,0.92,46,0.0,4
23396,0.624,41,1.0,7
3517,0.92,70,0.0,4
16888,0.91,22,0.0,0
1717,0.92,15,0.0,3
21610,0.624,17,1.0,8
23166,0.92,53,0.0,4
3739,0.92,32,0.0,6
29041,0.92,122,0.0,6
6898,0.92,32,0.0,1
776,0.92,38,0.0,4
17711,0.92,31,0.0,8
2007,0.55,280,0.0,7
4760,0.92,118,1.0,8
9867,0.92,22,1.0,8
27922,0.764,36,0.0,4
28372,0.92,86,0.0,8
23499,0.925,24,1.0,0
11560,0.836,33,0.0,3
33072,0.493,29,0.0,8
30077,0.855,30,0.0,3
3567,0.92,60,0.0,5
19601,0.754,15,0.0,2
1351,0.855,113,0.0,2
29866,0.579,30,1.0,4
14328,0.698,198,1.0,0
12540,0.926,27,0.0,0
13892,0.92,46,0.0,8
23500,0.804,67,0.0,8
16668,0.91,23,0.0,0
13658,0.698,53,1.0,8
7188,0.897,58,0.0,3
31980,0.92,152,0.0,0
26346,0.91,9,0.0,4
20342,0.939,106,0.0,8
33119,0.91,21,0.0,8
5183,0.624,204,1.0,5
20552,0.926,91,0.0,8
13094,0.926,138,0.0,4
15559,0.8959999999999999,46,0.0,0
10769,0.698,52,0.0,7
24666,0.884,28,0.0,8
20847,0.698,31,0.0,4
28413,0.92,43,1.0,8
26677,0.847,19,0.0,4
17128,0.624,6,0.0,8
13294,0.92,21,1.0,8
29496,0.92,20,0.0,8
30800,0.91,153,0.0,5
29907,0.92,52,0.0,4
24825,0.926,140,0.0,4
17661,0.847,33,0.0,1
2726,0.92,119,0.0,1
25039,0.865,25,1.0,8
17447,0.893,67,0.0,3
32641,0.624,100,1.0,8
8794,0.92,47,1.0,1
1242,0.92,14,1.0,8
4244,0.91,4,0.0,4
20592,0.897,29,0.0,8
9851,0.899,106,0.0,5
27851,0.836,130,0.0,2
6485,0.794,304,0.0,6
13143,0.92,24,1.0,3
30131,0.448,16,0.0,1
10271,0.762,12,0.0,3
32347,0.624,62,1.0,3
13863,0.5579999999999999,74,1.0,1
9954,0.92,85,0.0,4
31977,0.91,104,0.0,8
2248,0.895,37,0.0,4
4045,0.92,47,0.0,8
4912,0.745,18,0.0,0
24718,0.624,125,0.0,8
22685,0.887,42,0.0,8
16588,0.624,107,1.0,1
2867,0.698,294,0.0,1
12425,0.897,22,0.0,5
30673,0.939,72,0.0,4
30635,0.624,65,0.0,8
27554,0.897,46,0.0,8
23938,0.624,94,1.0,8
1064,0.92,134,0.0,2
14100,0.802,210,0.0,2
25206,0.939,149,0.0,7
17802,0.624,6,1.0,3
8521,0.92,46,1.0,8
14484,0.624,61,0.0,7
32821,0.91,29,1.0,2
7313,0.794,44,0.0,1
16325,0.698,64,0.0,0
30478,0.802,22,0.0,3
10853,0.92,102,0.0,4
18179,0.767,17,1.0,8
4692,0.698,51,0.0,5
16464,0.624,13,0.0,8
33106,0.91,91,0.0,0
19991,0.91,15,0.0,8
15644,0.527,16,0.0,4
16027,0.92,80,0.0,3
28795,0.893,226,0.0,1
2858,0.802,5,0.0,3
22316,0.92,151,0.0,7
28938,0.855,54,0.0,2
18035,0.624,30,1.0,8
32736,0.939,13,0.0,3
13801,0.91,100,0.0,3
20798,0.624,150,0.0,8
16624,0.91,15,0.0,7
14719,0.91,50,0.0,2
30686,0.8959999999999999,44,0.0,3
21924,0.92,194,0.0,2
14266,0.92,22,0.0,1
2833,0.92,34,0.0,3
24039,0.624,8,0.0,5
28483,0.74,63,1.0,3
16418,0.926,84,0.0,1
4993,0.698,50,0.0,8
6715,0.5579999999999999,96,1.0,0
8813,0.913,45,0.0,4
15200,0.691,63,1.0,5
25610,0.92,62,0.0,8
20598,0.624,74,1.0,8
32825,0.91,84,0.0,2
31934,0.624,61,0.0,8
14413,0.903,100,0.0,7
5804,0.893,27,0.0,7
26165,0.92,80,1.0,8
17965,0.92,94,1.0,8
32442,0.92,19,1.0,8
2903,0.843,8,0.0,7
18330,0.624,39,1.0,7
12778,0.92,61,0.0,7
4219,0.92,48,0.0,4
28997,0.926,23,0.0,6
23260,0.92,43,1.0,8
26401,0.649,25,0.0,8
16882,0.92,31,0.0,1
11597,0.682,21,1.0,8
15602,0.92,8,0.0,8
12787,0.855,288,0.0,1
9460,0.743,144,0.0,1
238,0.91,31,0.0,1
11850,0.624,132,1.0,8
5551,0.682,32,0.0,8
6618,0.624,34,1.0,3
29880,0.884,10,0.0,2
25562,0.762,26,0.0,8
29976,0.691,3,1.0,8
7709,0.915,58,0.0,7
28123,0.899,114,0.0,8
8140,0.624,53,0.0,1
5979,0.624,6,1.0,3
18926,0.926,2,0.0,4
27760,0.897,132,0.0,0
8248,0.897,66,0.0,8
29687,0.915,124,0.0,6
26622,0.624,5,0.0,1
21316,0.55,166,1.0,1
17339,0.92,62,1.0,8
2327,0.624,42,1.0,2
17911,0.6659999999999999,18,0.0,1
29293,0.887,143,0.0,2
4142,0.92,30,1.0,2
28789,0.939,144,0.0,6
22522,0.913,19,0.0,4
22892,0.762,15,0.0,7
1116,0.92,56,0.0,3
29659,0.8959999999999999,63,1.0,8
27579,0.925,111,0.0,1
3112,0.855,248,0.0,0
15081,0.767,75,1.0,7
11257,0.92,74,1.0,1
29662,0.92,41,0.0,4
23971,0.6890000000000001,72,0.0,1
24838,0.624,48,1.0,3
27853,0.698,28,0.0,7
12910,0.92,34,0.0,1
26187,0.722,102,0.0,8
19364,0.92,100,0.0,3
9526,0.92,98,0.0,1
29012,0.55,35,1.0,0
4884,0.92,50,0.0,4
27574,0.92,98,1.0,8
5777,0.624,10,1.0,4
614,0.804,16,0.0,1
21002,0.795,80,0.0,7
33302,0.754,7,0.0,0
26649,0.884,92,0.0,7
8344,0.92,40,0.0,5
9424,0.92,16,0.0,1
13868,0.924,34,0.0,8
22749,0.856,10,0.0,1
2906,0.794,39,0.0,1
19634,0.926,4,0.0,5
11752,0.91,7,0.0,8
22474,0.884,120,0.0,4
10450,0.624,70,1.0,0
12135,0.743,88,0.0,4
26284,0.92,60,0.0,2
16146,0.92,13,0.0,0
28547,0.92,69,0.0,3
20787,0.91,30,0.0,6
5949,0.926,268,0.0,5
25167,0.624,33,1.0,0
6716,0.91,82,0.0,2
21812,0.92,36,0.0,4
18538,0.6659999999999999,12,0.0,0
30138,0.5579999999999999,21,0.0,8
815,0.92,68,0.0,3
8727,0.92,51,0.0,4
15873,0.8270000000000001,34,0.0,0
21635,0.624,242,0.0,6
29363,0.762,113,1.0,8
23569,0.92,42,0.0,8
17792,0.698,85,0.0,8
4770,0.843,62,0.0,8
32793,0.926,34,0.0,7
14614,0.624,53,1.0,1
15548,0.924,128,0.0,1
6033,0.91,35,0.0,7
7549,0.92,14,0.0,2
8384,0.74,144,0.0,0
23322,0.92,31,1.0,3
22289,0.92,25,0.0,4
14272,0.92,54,0.0,1
17068,0.92,81,1.0,1
12816,0.91,52,0.0,8
22952,0.926,6,0.0,4
18052,0.92,32,0.0,8
11746,0.624,23,1.0,3
3470,0.884,75,0.0,4
17588,0.926,156,1.0,1
1368,0.92,17,0.0,3
14899,0.807,30,1.0,8
32934,0.924,17,0.0,1
13533,0.925,80,1.0,0
4207,0.92,39,0.0,5
26832,0.926,51,0.0,3
8548,0.624,52,0.0,2
959,0.91,29,0.0,3
21389,0.55,138,0.0,7
28722,0.624,12,0.0,5
17466,0.624,20,1.0,8
27588,0.92,82,0.0,8
19346,0.92,21,1.0,8
1762,0.92,18,0.0,6
18584,0.624,7,1.0,3
18547,0.624,5,1.0,0
18008,0.926,41,0.0,8
21281,0.939,184,0.0,2
3330,0.92,34,0.0,3
32728,0.92,27,0.0,4
2653,0.899,168,0.0,6
4507,0.855,34,0.0,4
15318,0.487,55,1.0,8
28703,0.897,31,0.0,1
23941,0.92,34,0.0,8
3977,0.899,108,0.0,7
8507,0.92,154,0.0,4
20888,0.926,15,1.0,1
28419,0.91,100,0.0,8
21732,0.624,26,1.0,8
13398,0.794,108,0.0,7
1741,0.624,10,0.0,8
19704,0.91,63,0.0,7
24942,0.624,91,0.0,3
23769,0.5579999999999999,330,0.0,4
7384,0.926,74,0.0,2
2468,0.843,198,0.0,8
7421,0.91,144,0.0,8
23402,0.624,129,1.0,8
15215,0.91,105,0.0,4
6758,0.91,28,0.0,4
12323,0.5579999999999999,4,0.0,8
18913,0.923,12,0.0,4
30199,0.897,36,0.0,8
19546,0.866,48,1.0,1
14937,0.92,23,0.0,4
10393,0.92,90,0.0,2
16719,0.91,3,0.0,8
17302,0.698,13,0.0,1
24303,0.624,30,1.0,0
23280,0.727,43,1.0,8
32688,0.843,43,0.0,6
22984,0.91,56,0.0,8
16910,0.92,12,0.0,2
17098,0.92,184,0.0,6
13318,0.624,12,0.0,1
10704,0.698,18,0.0,8
4462,0.624,166,0.0,2
29437,0.92,202,0.0,0
31701,0.92,92,0.0,4
10486,0.448,154,1.0,5
26858,0.92,336,0.0,0
21409,0.74,44,0.0,4
1217,0.794,25,0.0,4
18362,0.624,89,0.0,2
8369,0.91,26,0.0,5
844,0.92,286,0.0,5
31898,0.899,112,0.0,7
5270,0.897,37,1.0,7
22540,0.738,17,1.0,6
10692,0.887,178,0.0,5
15261,0.923,10,0.0,3
22781,0.767,26,0.0,8
29951,0.682,23,0.0,8
31794,0.92,101,0.0,2
14757,0.624,44,1.0,1
11231,0.92,24,0.0,1
802,0.92,138,0.0,2
12182,0.887,34,0.0,8
24308,0.624,20,1.0,0
19276,0.926,29,1.0,8
25302,0.84,20,0.0,1
24329,0.926,184,0.0,7
16156,0.92,45,0.0,4
23579,0.698,86,0.0,0
2023,0.698,70,1.0,2
2976,0.624,20,0.0,0
24673,0.92,10,0.0,1
6221,0.92,22,0.0,1
2103,0.624,20,1.0,1
1797,0.624,216,1.0,4
16893,0.92,40,0.0,3
1378,0.939,71,0.0,4
32709,0.92,22,0.0,1
8893,0.92,85,0.0,3
841,0.754,62,0.0,6
7962,0.855,13,0.0,3
24255,0.84,29,1.0,4
18164,0.92,15,0.0,4
7051,0.924,48,0.0,8
15071,0.926,18,1.0,8
281,0.92,11,0.0,4
29489,0.91,8,1.0,1
16480,0.884,20,0.0,8
17604,0.887,25,0.0,7
29442,0.624,4,0.0,0
13281,0.92,144,0.0,8
22572,0.698,138,1.0,3
21003,0.754,23,0.0,3
10915,0.804,91,0.0,8
9886,0.924,58,0.0,1
23300,0.92,123,0.0,0
26029,0.92,112,1.0,8
16394,0.624,48,0.0,3
8631,0.89,14,0.0,8
33035,0.92,57,0.0,2
9961,0.92,13,0.0,4
14197,0.897,24,0.0,0
12766,0.92,136,0.0,3
11165,0.899,30,0.0,6
33211,0.92,10,0.0,1
28716,0.865,140,0.0,4
33310,0.624,47,0.0,3
28266,0.624,220,1.0,1
10953,0.92,10,0.0,7
7181,0.92,48,1.0,8
23638,0.55,161,0.0,8
11653,0.89,61,0.0,0
3049,0.855,47,0.0,2
20024,0.91,52,0.0,0
19453,0.83,66,0.0,4
10528,0.6890000000000001,39,0.0,1
4415,0.92,52,0.0,3
16746,0.92,111,0.0,8
33143,0.92,95,1.0,2
25799,0.92,112,0.0,8
22521,0.8959999999999999,244,0.0,8
21065,0.8959999999999999,168,0.0,8
17052,0.698,118,1.0,8
13545,0.91,124,0.0,6
3913,0.92,43,0.0,4
25599,0.624,14,0.0,3
3726,0.897,254,0.0,0
18196,0.939,320,0.0,4
30411,0.926,32,0.0,3
7685,0.92,98,0.0,3
5865,0.804,2,0.0,4
1892,0.92,33,1.0,8
17173,0.939,106,0.0,5
10464,0.92,10,0.0,0
26050,0.92,129,0.0,8
31946,0.55,51,0.0,1
4719,0.847,67,0.0,7
9311,0.91,99,0.0,7
29146,0.727,23,0.0,4
8992,0.92,151,0.0,4
4028,0.92,84,0.0,8
28071,0.92,242,0.0,3
31205,0.92,220,0.0,3
32247,0.92,31,0.0,0
21073,0.91,62,0.0,8
7449,0.855,12,0.0,0
17120,0.789,6,1.0,0
15993,0.624,22,0.0,1
30692,0.767,13,1.0,8
22158,0.92,25,0.0,3
23190,0.92,168,0.0,4
22844,0.926,24,0.0,1
10766,0.579,2,0.0,8
13972,0.897,42,0.0,0
10727,0.624,38,0.0,0
26218,0.92,90,1.0,2
29401,0.92,7,0.0,7
31328,0.624,40,1.0,3
15595,0.91,156,0.0,1
29085,0.92,41,1.0,4
15738,0.92,194,0.0,4
8149,0.855,95,0.0,8
13210,0.92,72,0.0,2
18361,0.624,146,0.0,8
21969,0.91,7,0.0,0
1603,0.682,85,0.0,1
7226,0.926,74,0.0,1
26827,0.91,12,0.0,8
12305,0.624,15,1.0,2
980,0.92,21,0.0,8
4251,0.92,12,0.0,6
15174,0.926,26,0.0,3
29261,0.866,62,0.0,1
27990,0.92,79,0.0,4
11990,0.624,111,0.0,8
24730,0.92,30,0.0,1
18650,0.624,22,1.0,6
19452,0.624,72,1.0,6
4405,0.903,71,0.0,4
14790,0.804,64,0.0,8
4327,0.939,12,0.0,7
10844,0.92,51,0.0,1
17215,0.92,50,1.0,8
10351,0.926,96,0.0,7
29256,0.624,119,0.0,7
12966,0.887,105,0.0,4
33305,0.91,22,0.0,4
23760,0.6890000000000001,12,0.0,8
25803,0.624,100,0.0,8
22144,0.804,112,0.0,7
11028,0.698,15,1.0,3
11828,0.893,82,0.0,1
1693,0.939,18,1.0,8
15341,0.698,29,1.0,0
26336,0.92,100,0.0,4
8689,0.92,36,0.0,8
22262,0.92,9,0.0,5
7829,0.897,222,0.0,4
23940,0.92,48,0.0,3
19530,0.624,112,0.0,0
5355,0.91,51,0.0,3
26145,0.804,18,0.0,8
11213,0.92,278,0.0,8
11512,0.579,5,0.0,4
27383,0.527,25,0.0,8
6102,0.92,79,0.0,4
287,0.754,90,0.0,1
5963,0.949,134,0.0,7
13830,0.855,112,0.0,4
18417,0.763,146,0.0,4
25256,0.913,52,0.0,8
24050,0.624,80,0.0,0
8126,0.884,10,0.0,4
339,0.754,23,0.0,8
30102,0.939,42,1.0,3
28243,0.92,46,1.0,3
28412,0.897,39,0.0,8
29719,0.939,48,0.0,3
17568,0.924,29,1.0,8
1422,0.92,39,0.0,8
11183,0.92,42,0.0,1
6215,0.92,312,1.0,8
11352,0.91,150,1.0,2
9907,0.939,134,0.0,1
7379,0.92,18,0.0,5
16959,0.624,20,1.0,8
10231,0.843,22,0.0,1
24524,0.926,13,0.0,8
1464,0.92,57,0.0,8
10581,0.804,144,0.0,8
5318,0.939,50,1.0,8
33155,0.624,62,1.0,7
20566,0.939,36,0.0,1
8502,0.92,10,0.0,4
10156,0.91,202,0.0,8
8253,0.926,40,0.0,1
31875,0.897,13,0.0,8
12563,0.926,80,0.0,0
30161,0.55,55,0.0,5
27789,0.92,109,1.0,8
2406,0.926,19,1.0,7
12525,0.926,53,0.0,0
13482,0.926,34,0.0,4
7103,0.884,4,0.0,8
3591,0.926,33,1.0,6
29350,0.92,23,0.0,3
6937,0.802,302,0.0,8
27095,0.926,46,0.0,5
20487,0.884,70,0.0,4
22513,0.624,43,1.0,1
29912,0.92,214,0.0,7
30992,0.7759999999999999,52,0.0,8
23666,0.701,150,0.0,8
5916,0.55,55,0.0,1
16512,0.926,76,0.0,7
14762,0.92,152,0.0,8
12869,0.789,47,0.0,8
26174,0.866,17,0.0,3
22248,0.92,14,1.0,1
15934,0.91,60,0.0,1
26773,0.91,135,0.0,4
17289,0.893,113,0.0,7
30698,0.624,15,1.0,8
31246,0.89,39,0.0,1
24243,0.84,8,0.0,1
22107,0.884,51,0.0,8
22516,0.624,116,1.0,8
16417,0.913,22,0.0,1
2186,0.91,248,0.0,4
18145,0.91,28,0.0,8
33173,0.91,26,0.0,1
16326,0.878,59,0.0,1
3888,0.91,26,1.0,8
1133,0.91,62,0.0,3
27351,0.925,80,0.0,8
30973,0.92,55,0.0,4
18718,0.624,31,1.0,3
20799,0.924,60,0.0,2
15198,0.92,21,0.0,8
22860,0.855,78,0.0,1
26335,0.727,31,0.0,1
20739,0.767,12,0.0,0
9708,0.855,42,0.0,4
7489,0.92,109,0.0,8
4729,0.884,100,1.0,8
16493,0.939,60,0.0,2
11915,0.92,34,0.0,8
10200,0.8270000000000001,156,0.0,8
3924,0.899,100,0.0,4
31251,0.754,8,0.0,4
32426,0.91,21,0.0,8
